Index,NAME,GALAXY,RADIUS,COLOR,DISTANCE_FROM_EARTH,LIKELIHOOD_OF_LIFE,NUM_SURR_PLANETS,TYPE_OF_STAR
89564,Lezu caso,Joyi lide,30.02371960105688,#A4D7AB,693094081.0683361,99.0859990459837,16,Red Dwarf
89565,Keca bade,Wale zimu,48.15558385966205,#D14583,11126445210.567387,80.1330994692542,5,Neutron
89566,Konu selo,Qoha mawe,36.744804772050784,#51B511,4146920651.548365,10.176415149391616,9,Red Dwarf
89567,Tuqa kina,Ruyo suki,36.28653881355019,#19549E,5773391488.500374,74.70698729413938,7,Supergiant
89570,Tupi dibe,Dize bito,14.427685826691276,#2020A2,4572993585.97766,88.17741527959221,13,Neutron
89571,Lovi lino,Pegu suze,18.357157686079894,#110773,10335519533.206043,69.07182552455463,6,White Dwarf
89584,Wehu maje,Hire tewe,41.0355421590585,#74CC30,9375439243.685036,77.82637039823634,4,Main Sequence
89591,Cepu rovi,Yavo sovi,49.407448967678235,#85CCEA,11964405391.310623,36.10675473241355,6,Giant
89599,Wati wuno,Fipo pibu,47.75542336485924,#680E1B,9686919608.384375,67.66918327081831,8,Red Dwarf
89603,Gala qifu,Xema bumo,45.20059692325638,#5D489B,3620122928.3650208,10.98498318352885,14,Neutron
89604,Geve cohu,Mizu ciye,29.199094840800335,#0C7E60,9035946153.062601,43.815499432177496,5,Main Sequence
89605,Xuca zazo,Doli loyu,8.741024015927703,#1CFA6D,12020308368.335752,32.377814633233605,1,Neutron
89617,Zuki hoqe,Vute geva,20.3231101854515,#FAC6B4,9004763732.3626,23.822758957941303,10,Giant
89634,Wade vabo,Naxi vaja,8.355512944648506,#FACB58,10409688953.848288,86.78192265770178,5,Main Sequence
89640,Zovi yado,Tuho goka,15.82087566372113,#A61399,5414300591.090292,68.71847913432299,9,Giant
89645,Dohi jowu,Voma biyi,13.095635486166152,#EA91A8,432983597.92514634,74.79613775862498,12,Neutron
89646,Xele dupi,Qixo keje,10.742789288355176,#556BD9,734411886.5208385,24.770318903015486,9,Red Dwarf
89658,Viso kudo,Seho yaxu,37.89516117660633,#B3C495,11896008231.941486,20.378504567471055,1,Red Dwarf
89661,Vadi fiqo,Xeno mujo,37.172137092089244,#63A8CA,4600682598.900738,91.11166734775351,9,Supergiant
89664,Wisu xesa,Deka javu,36.15468634781009,#356D90,870675028.1474314,72.83847352701707,1,Main Sequence
89665,Zahi tezo,Jaxa tiku,38.10105851762253,#E7B816,4773591687.065273,34.80429332489986,6,Supergiant
89667,Peya zobi,Dogu zayi,6.090042102612965,#B15A96,5772693353.246936,8.785430313379706,4,Supergiant
89676,Soka joqu,Bala vewe,22.150400453035513,#094892,3173196892.949265,38.64988136986977,13,Giant
89678,Wero dezu,Wemi huwu,35.03987045153712,#EC4358,4972413933.63315,63.897000993047484,10,Main Sequence
89681,Kuda zosi,Yudi quxe,33.856066205065304,#9C008A,9187987736.678194,62.64576964994454,9,Main Sequence
89696,Nuxo husi,Wuga xedu,16.34969833123177,#1B1D87,1672469462.3305078,23.015999281648693,18,Neutron
89698,Fira cuyi,Zire haxo,33.53890798159576,#17D035,8729904318.46204,46.84410286934511,11,Neutron
89702,Debe ziqi,Kaxe xule,16.399187096055616,#F7CC33,5515414010.800355,41.497937490566926,6,Supergiant
89728,Yoxi cexo,Yawu fore,3.9308686712937777,#9B8546,10397404343.159698,93.72073375512025,10,White Dwarf
89729,Nope poho,Xute jiwo,31.792773315466714,#DB0656,11706734105.617907,55.36629684940255,11,Main Sequence
89735,Rere gigi,Jeko bagi,45.39712025634912,#964D0A,12479246014.021843,73.95646850969862,18,White Dwarf
89738,Zaka gelu,Nivu giwi,32.20318403556951,#DC5439,2107492261.1219969,4.3005109666031665,8,Giant
89740,Gexu melu,Huso jehe,33.568247778094445,#5B9031,4794727099.333271,7.818534814269418,15,Neutron
89742,Nida yuji,Guve soso,40.32583569429392,#32F783,8580221246.705378,43.9822534122262,5,Main Sequence
89751,Qate nefo,Were yozi,10.748802798454982,#6119A8,6753819040.119027,27.071040407610734,7,White Dwarf
89758,Tovu fomo,Hoto coxu,35.249255025823004,#007B50,2713675169.7248216,72.27658352432172,19,Giant
89766,Tiho sasi,Mule buna,19.285134307693824,#FB1AB5,5052297008.908714,7.418668765904646,13,Red Dwarf
89767,Cifo fadi,Yehi liwu,23.77070276427149,#589905,10182628748.91729,58.442469573012325,14,Main Sequence
89771,Pexu zafe,Diso niva,13.47136212595699,#FD0FAF,10264993054.919586,19.169461667812314,8,Neutron
89775,Rebu yuno,Tale guyu,10.02071789613868,#2D0CBC,3517251025.202592,8.398878054136938,2,Main Sequence
89778,Ceze zara,Coni fosa,39.941904020302346,#A660E8,1224196493.9430323,95.87210209547985,18,Main Sequence
89781,Gija semu,Wila vori,8.890798344950616,#6DB8EA,3183098979.6418977,30.19487993559007,4,Main Sequence
89782,Yafi goqe,Pixi wupu,15.315687280589191,#F79A2B,2399124206.296459,59.123167231468955,10,Giant
89784,Tuya fobo,Jixa nudu,49.44478974780529,#C91318,12936134395.435686,92.65830723177359,12,Red Dwarf
89789,Haqi rufo,Wine yeki,35.957916362843285,#BE0BB9,7162532322.628769,37.300853836145755,5,White Dwarf
89790,Mogi yuci,Kuki xojo,15.487013531256878,#A4B192,4377135778.217541,96.70723063006407,13,Supergiant
89793,Xixu beze,Kahu kamu,36.09320836026819,#84B910,1405471572.4612808,34.834761358110335,19,Main Sequence
89796,Yode lupe,Ziwa bimo,30.591654274343632,#3098CC,3538014810.259948,49.32616448545143,10,White Dwarf
89797,Rore pixe,Zasa soco,1.4186151267237008,#1102DA,8403507845.104643,87.2602254387978,14,White Dwarf
89798,Vine nalu,Himu vepo,12.562327117095734,#F5ED27,366157958.7053849,3.0512072554237935,9,White Dwarf
89802,Wamo hire,Tono pima,24.43026423518991,#DDE846,7118789333.2567625,87.34459387543613,17,Red Dwarf
89806,Riho zazu,Tuyu megi,39.267610267261055,#4E5BB6,4944717523.05403,30.436384418264183,16,Main Sequence
89808,Nupi muba,Jawe sulo,38.967110253800726,#DBB249,7645337201.758843,56.232354958704,19,Main Sequence
89811,Yafu sefe,Tezi qaqi,6.351234919082962,#7FAEED,11621772655.798988,80.57641962648563,13,Neutron
89816,Jude beja,Xepu vuqi,39.3044360103422,#85A707,2529677434.033739,19.468647839192833,1,Supergiant
89817,Fajo wezo,Xise yoca,7.698592008887435,#8100B1,6138816666.063244,7.0097485052132535,19,Supergiant
89825,Joti daya,Qosi yage,2.181110767170422,#A33D9B,149077446.14513087,0.02594902653764164,8,White Dwarf
89826,Wigi nume,Nopu zofe,8.703281995127993,#28D716,349236226.0752434,71.07161931145751,5,Neutron
89832,Keci kavi,Dogu haya,29.41879153816966,#76B5CD,6879451848.142721,49.728769859818435,0,Giant
89848,Cono fule,Bobo yuvu,15.940948648975056,#FD66B3,10571611630.108232,92.34502430191861,10,Supergiant
89853,Deyu qaso,Cuki nunu,7.962478234948648,#65C0C0,2949425025.4965043,83.97953775705733,2,Supergiant
89855,Waju lala,Resa fifu,40.58502081442352,#215080,5742364385.107185,98.24265110721396,18,Main Sequence
89856,Zahi yemi,Huwe gido,15.981536860125084,#EAC8F0,8925634744.652216,93.86902471366328,13,Main Sequence
89858,Reje powi,Pomo zusa,3.42922873617898,#6147ED,3955459601.8689027,79.07607777122902,0,White Dwarf
89860,Gufu nege,Deho fusu,5.34494273712175,#6311D6,8145403276.331599,42.70227599444747,13,Red Dwarf
89864,Tima rosi,Wemo keci,35.53962881602612,#ADC806,8207865075.045566,17.086132697004718,8,Giant
89874,Siju lowi,Layo tere,19.801868748952913,#D68263,5325151833.501974,81.86235892790631,5,Supergiant
89875,Moga xoti,Fijo zagi,13.026970003385939,#EE7A8F,12513014080.005928,5.87031229647168,0,Main Sequence
89876,Gofu veco,Liwa caco,37.210862241624575,#24E117,4270909082.7225013,39.961032722771265,19,Red Dwarf
89880,Lica hona,Mupe viho,1.2745641319516037,#B567B4,11923150036.598215,30.372358604566042,4,White Dwarf
89882,Kuji bosi,Hoto woli,5.796342916300282,#48A7E1,9485949676.425755,68.46958680339556,8,Supergiant
89886,Zije boge,Muqu pale,11.654183541220764,#2C3BC8,2662970754.221249,64.97755911108965,1,Neutron
89889,Lavo yuxe,Yeyu ruxe,43.97425466294218,#0161E8,11215387852.676281,92.57707218061104,15,Main Sequence
89890,Jija gobi,Sahe hipu,49.224041949981924,#A51D38,1614412850.8328955,9.728718853058371,9,Supergiant
89896,Boko cage,Yexo zaja,9.859250388299317,#09A902,475406145.6867043,20.200187207501187,1,Red Dwarf
89899,Peba rudo,Jupu qaqa,22.13619320254134,#9F94FB,2041678808.733636,49.61346006282367,12,Giant
89902,Geyu gigu,Viye cexe,24.814440511882182,#8ECE1A,11634753162.527313,83.3822238110308,0,Red Dwarf
89905,Mice riho,Jiko xosa,45.73131487842313,#FBB0A8,8515521996.463615,22.48812794273337,14,White Dwarf
89906,Bifu deqo,Nidu hepu,30.307708957743408,#77941E,567663703.6898308,3.1544418507133187,17,White Dwarf
89907,Wugo sici,Wegu dahi,40.59918809608424,#BF6D95,5205495901.107042,46.68363473168318,16,Giant
89909,Huso kaca,Faco nehu,27.32417111325548,#21EBF2,7045561015.607016,81.70955342650267,5,Giant
89912,Hiqu kihi,Wuqi xola,5.297309096662861,#524BB9,7316968367.218372,29.167912821882336,4,Neutron
89917,Kipu dupu,Wawo zabi,39.90446883265038,#05F043,4935284878.988987,90.19653768267858,8,Giant
89918,Vaji gupa,Wadi bizo,9.40204172077805,#86C442,5215144726.207003,25.792492907890143,4,Supergiant
89920,Taxa deqi,Hifa liju,27.102104454370764,#8AD2CA,2424674159.656324,98.38486026496987,14,Neutron
89922,Xoqa kopi,Fifu zahu,47.065806003152076,#C6FC53,7537106938.347855,5.930174050945958,0,Giant
89954,Punu zuhi,Lovu buku,40.15735921374088,#4BF460,8804875807.14616,67.03947343369173,8,Giant
89958,Gesi hobu,Xufo vudu,2.5494109985649978,#F79B5C,7865528450.36951,50.39307497544765,0,White Dwarf
89960,Nape wosa,Livi vitu,35.55696633159784,#25EE6D,6819611732.215424,41.903118290821816,12,Giant
89961,Seda rade,Dado kuma,27.140465056994636,#F2419A,4506784857.289634,21.042295597332185,6,Red Dwarf
89962,Poyi kico,Lenu rupa,49.71872931459598,#590D9B,11578444001.401829,61.349572716968915,2,Main Sequence
89967,Maye sasa,Mofe xuwo,9.748021033659878,#B53005,4818864825.068543,4.0068457181141826,7,Red Dwarf
89971,Yije yare,Nise xaqu,15.866151720148116,#59F9BA,5511980382.020482,74.16576301767637,11,Supergiant
89975,Guci xuya,Fane vowe,28.531028356712156,#0C9ECC,10441269162.335934,69.41279606282461,14,Main Sequence
89977,Solo maqi,Pefo reco,31.195675700947934,#B57796,5502931299.602532,35.160307258491784,6,Giant
89983,Jini buxu,Kute dayo,17.378627512601682,#D67C3D,12942276517.296074,54.06990893195409,14,Neutron
89984,Davu kebe,Ladu lifi,22.332043467950147,#315062,678351612.5914735,21.001200597265736,10,Main Sequence
89986,Fuvo xiku,Sono qomu,40.376989564102296,#9C415B,5420868340.782881,21.867675768226057,18,Giant
89993,Naga fehe,Hese qomo,37.16138667248301,#A8A6F1,1331266452.0825272,11.325477131921613,1,Giant
90000,Zeyi bemo,Yilo liri,12.582131367615178,#D734FC,6295228594.76376,21.558346529875937,15,White Dwarf
90001,Nava xuye,Cifi hawu,40.915036528688425,#51A4F8,9820527269.487513,37.87684043302445,9,Main Sequence
90010,Qade nace,Bowa feki,33.344259659770465,#9A75ED,1641859545.0176055,81.15552638353734,8,Giant
90012,Fiwa qinu,Firu zezu,31.316110441230958,#5B169E,12219053032.97279,5.240943092038119,17,Neutron
90013,Dazo wexa,Koko japo,15.934877121410336,#0CADDB,496331305.40000963,10.065818659681725,18,Giant
90021,Kibu diya,Sogi zoxi,34.04531595245194,#60FC20,9392602690.417812,27.836504026848164,7,White Dwarf
90023,Biyi teda,Make loxe,38.77152462172555,#ED31A5,673988180.6628333,60.887701754628466,7,Supergiant
90027,Jepa tufe,Pazo dova,41.047259772546866,#AD3E8C,5440893973.394895,8.285898884556941,1,White Dwarf
90028,Jipi soxe,Yoju baga,13.590090902260691,#18AC44,10450537923.1569,60.92955566075603,17,Main Sequence
90031,Yifo wuke,Mehe woza,10.885398896029063,#ECCB6A,6590097366.110582,57.22044465270483,11,Neutron
90039,Xali tibo,Gapo veqi,37.15949952514177,#B92E2A,2720285236.9010367,75.79436237301655,18,White Dwarf
90044,Mobu vece,Zofe naqe,35.04914509420628,#31CCC3,12662791393.763742,75.57016611029816,8,Red Dwarf
90045,Teqi johe,Bupa puma,9.973232929529154,#03EADA,3796168230.9290733,5.542437466848682,16,Red Dwarf
90053,Foka sano,Kimu juvo,12.684369089205452,#F9B36F,457380654.80053127,93.15829284446185,0,Neutron
90054,Zulu tuke,Koku nizu,1.4697489394646936,#34B51E,9904691325.557451,26.03738487199898,12,Red Dwarf
90055,Huce vuqe,Yiho jijo,32.713908695976954,#D65644,1894600070.08246,53.13007361432703,19,White Dwarf
90062,Xubi lusa,Qora gila,1.2813365518831556,#8ABCBA,4409009034.474542,80.76731219494768,2,Main Sequence
90065,Zeni mexa,Yoca xete,42.99900472862869,#5330C0,5736851017.544952,36.885567430978384,7,Giant
90066,Wuso biyo,Qiwi kecu,26.248687486881806,#B564FD,3657822841.0535526,71.24033208146122,10,Red Dwarf
90068,Yaho kijo,Ruga qeje,27.705988625853806,#832DE6,4311749044.20447,18.79999285361752,4,Main Sequence
90080,Rofe cula,Yoha koje,42.81534884839484,#CBDC25,1799318476.4510446,24.40658062364439,1,Main Sequence
90083,Fexu huta,Xuwi seco,30.36953980796559,#C52171,3781115551.846995,21.464661928007843,18,Neutron
90084,Wujo qeso,Muyu rari,42.98054195820424,#84C416,456501990.72319645,89.60073853188602,4,Supergiant
90085,Ganu sivo,Laka joqi,22.723064928129237,#A3CC49,1859562052.0222957,51.1414094445994,5,Red Dwarf
90091,Yedo yeju,Vifo jati,3.2553649730120853,#FDD137,6276321537.901339,87.3930720511453,12,Main Sequence
90093,Cesi ruta,Jiza gece,46.61098385970592,#D2B2F5,7349768151.908459,87.06966281450545,15,Neutron
90108,Lomo xezu,Mide hibe,45.25123608817971,#8E9DBB,3325626427.88298,59.29355153461293,17,Neutron
90111,Reja ziga,Puro dule,42.00071266615494,#6F7B88,7774535195.259263,57.765210901837726,12,Supergiant
90116,Jiyi foka,Haja sefo,11.223713347851575,#3A73C0,12621699084.312447,64.22982162289644,1,Neutron
90120,Coni nobo,Kuli gebu,6.236229826543695,#EE5089,8639178140.252546,29.291597837437312,15,Giant
90123,Lipo nare,Niqe tiqa,19.683464330919822,#531B7E,8656362417.696156,63.24706244454757,9,Giant
90124,Wili zawi,Xawi duho,30.889332283970965,#5073B5,4284737469.226689,51.70907165569578,8,Neutron
90126,Lebu pilu,Dahe xute,6.136758107756368,#1C0895,1051953064.5039567,50.700017452877354,4,White Dwarf
90127,Giqi fesa,Humi ziju,2.9517944885018657,#31DF74,12435309427.314203,60.354219069681925,19,White Dwarf
90137,Fune xeli,Famo raxu,27.373085093982795,#6B5FC6,4799938565.838441,57.959860460591315,15,Neutron
90139,Pebu qota,Guji qipi,38.17529138936056,#C5487D,8520279678.247198,7.667853564897131,13,Main Sequence
90149,Ralo saco,Cosi yole,11.731484309313482,#8D277C,9153212567.323978,57.97609657652186,11,Main Sequence
90156,Duca waqo,Qahe buhi,3.939678016604375,#F34D5B,1738668843.582821,76.2168965778737,17,Main Sequence
90162,Ceho sono,Pafe nice,43.676300844152586,#54AA40,3256749085.418678,83.73874900789374,5,Supergiant
90168,Wiwu kabo,Piqi xixi,1.875102835458322,#46F3D0,2336864943.9075804,25.282521993964856,4,Red Dwarf
90178,Napu tiha,Hofu fufo,10.32909187783211,#2F1FBA,4863010877.811516,22.993847430321967,14,Red Dwarf
90181,Wala tilo,Woze polo,34.24768578487467,#22AF62,1780703044.8643346,17.408203409804436,3,Giant
90185,Diza vebi,Jinu bocu,19.400100318065665,#2AFB76,11271139784.153557,25.157297031862335,1,Neutron
90186,Gide joki,Lice qela,42.31643646656595,#3C9C6A,7200624576.642133,26.922185673916445,6,Supergiant
90187,Yiwi ruka,Cupi nuru,33.81495884521899,#DD7B12,11539202814.498657,9.00676750351862,12,Main Sequence
90196,Vede gowu,Tihe reme,41.683474903790305,#621405,7397295159.019896,4.87905051481301,14,White Dwarf
90199,Loyi sopi,Juri quwu,35.857288776620614,#733F6D,9158323067.152666,61.17132554304304,3,White Dwarf
90200,Yija maxa,Vola layo,7.1078349822628635,#43602B,2096382577.6461298,86.73305198291824,9,Supergiant
90201,Guxo yiye,Zefu dotu,19.167243730204092,#E1F772,2717386220.4091086,76.07632019540573,10,White Dwarf
90204,Bodu peye,Wade jigo,5.355734123173644,#161668,14275643.150072645,47.902990813705735,17,Giant
90214,Muha cayi,Sine higa,39.65817435686413,#346FB4,8989177180.406467,74.25966634498367,8,White Dwarf
90222,Divu daya,Suxa kahe,20.730793483924682,#25629A,3806722728.589153,35.29808264045633,7,Main Sequence
90232,Fuxu tiko,Lita xezo,29.327740045657244,#002837,11702401171.78331,19.16914753927238,17,Main Sequence
90234,Zeqe jibe,Boxo tanu,17.47464669987743,#ED9BE7,2028323471.3577375,26.956727162529337,18,Neutron
90236,Fuka cudi,Bagu layi,13.45108835744996,#A63BAC,458147161.9155342,26.693521216438608,17,Neutron
90239,Zivu mihe,Wuja hibo,32.66839625978245,#1994B5,6641393388.557037,22.38138877090028,7,Red Dwarf
90241,Qitu xoho,Kuxe xayi,44.88515920490042,#42012E,7282990366.911231,28.136820465665547,6,Giant
90242,Gumu vivo,Micu vala,43.04193630784389,#CBA5C9,3611852647.209145,25.228520499324127,4,Red Dwarf
90244,Jabo zeho,Faho gahe,19.28535639539405,#BAE4D8,6037759450.533221,49.999625333394334,19,Supergiant
90249,Juqe figu,Geme yira,20.4265834607723,#D0BABE,2569036363.5092235,14.58253434979817,18,Supergiant
90255,Qija wuli,Nafo jijo,36.7799535109703,#8481BA,11799323096.57897,89.64110099087071,1,Main Sequence
90261,Core nebi,Tiyi kego,5.385719502789603,#A3FA7E,9044331342.343988,3.2774634102979316,8,Main Sequence
90263,Vaqu loyi,Qawo kosi,35.75545719084331,#D6732B,11543826237.966427,89.29175366636731,8,White Dwarf
90264,Tacu guba,Sora siyi,20.56988927378529,#88B89F,2881981274.7960773,50.59701152095669,3,Supergiant
90269,Zuye vije,Caco xija,41.30008028277825,#F6C6C8,447125681.9853588,61.272169767802566,18,Giant
90272,Zezi wide,Lide qote,29.916845540427,#89EEB0,8704735672.677052,50.93913872231639,14,Supergiant
90274,Jehi roxo,Vusa mopa,28.351713936063824,#2EE847,4204141939.944263,77.73233211194632,3,Supergiant
90275,Simo leko,Rahu huzo,13.374207399291898,#A75AEC,12121493309.220938,90.67601545372477,15,Supergiant
90278,Gufa cixo,Yuwo noha,0.7846202678794172,#27C7ED,7032054740.882315,92.68951825001848,12,Neutron
90281,Hane dito,Quci xana,14.758708484912725,#85F5EA,1328863076.8914165,16.028469559818646,4,Red Dwarf
90282,Guba weka,Yiqo pari,13.61078766255923,#59D3BE,7233603460.744627,43.4861352994825,7,Red Dwarf
90283,Nilo pepu,Mopu tafu,15.06497006827092,#C01BB7,3617740270.507738,82.27669268547835,0,Neutron
90286,Guwu cusi,Hele zini,26.78435193812913,#6EE858,5812666080.091548,32.975625691910146,1,White Dwarf
90293,Toku xofi,Vaha baye,33.505874860144495,#F3E5E4,1973741784.5065238,33.00918176859702,2,Giant
90295,Faja gani,Koti yibi,28.992191674917336,#3EC2A2,4235746482.294582,92.36290103136875,19,Red Dwarf
90300,Misa laci,Ladu cohu,2.0674461198462586,#7975A8,8828060076.64386,92.0761267311918,7,Giant
90304,Qeji gope,Vabo zufu,8.895250750086436,#8F02B5,2626845573.4072733,81.3100519284576,19,Main Sequence
90305,Lucu xuqe,Disi deya,2.03281529275128,#E5DF22,7286383249.619461,46.94998956306614,15,Red Dwarf
90318,Wepu rado,Jino nixe,10.223807671127538,#65C09F,2396956017.6796064,83.4766285560067,5,Giant
90320,Tehi xumi,Lugo zice,10.544649800291033,#E7FBEE,9181628464.028688,42.78907874857203,5,Main Sequence
90324,Sija jatu,Nuce regu,15.595724325729565,#D1347C,6932102661.561163,42.294701745746785,9,Supergiant
90332,Tepo tuma,Geca sika,25.178958931466617,#CA6E11,1780730799.6639452,64.73258454727383,8,Giant
90335,Zeqi boto,Qulu sawo,42.61090040092903,#29C6AC,3815656632.826729,48.4386458517902,8,Supergiant
90339,Nozi sape,Huse laqo,32.16073550861093,#9B873C,7432304027.030202,53.68473645416113,3,Red Dwarf
90341,Jaca xuco,Matu jine,48.00029180384181,#73AE95,8422477234.599703,31.120760616360666,2,Supergiant
90347,Duqe piru,Kudu golu,25.142660729187423,#9DD4B6,7079430668.766595,28.00170588778347,15,Red Dwarf
90348,Dazo qeji,Kewe wixe,29.024432244169688,#DD50ED,11222008653.164377,93.97822238859291,9,Neutron
90349,Qexa maja,Puke kaji,39.945245593304385,#C6561B,12851879547.853937,44.66030130096104,11,Main Sequence
90351,Yowo wiwi,Xudo naho,44.52778855490184,#034475,1630447428.730493,52.1919323174796,18,Neutron
90352,Buda piba,Divi woxu,24.833775132113946,#244494,12239441194.387835,77.0356800974993,10,Supergiant
90353,Yiwo miwe,Diju fovo,2.9231345550144043,#FD175D,10164755136.51081,49.52391363907637,18,White Dwarf
90354,Geri rame,Qupu saqo,15.709253805642247,#D62C9B,1702008369.692592,71.52134772287346,10,Giant
90355,Noko kivo,Reqa gate,4.833953317817515,#BB5068,6055468347.54271,91.38822741148925,2,White Dwarf
90357,Lufi fago,Nuvu lize,24.862630291439114,#652A88,12565160004.133982,28.477591017936675,14,Main Sequence
90358,Mali peru,Gabu jodo,31.09271025637472,#0C82C6,3090452987.7116995,95.98204459324519,12,Giant
90361,Dija kepo,Tofi sugi,41.22509939752092,#7E66DF,3124629087.6219244,58.245343752532996,9,Main Sequence
90372,Jove meru,Momo jiju,31.527868379543214,#FBE813,7113119681.741737,2.1013464496277723,11,Main Sequence
90376,Puqi napu,Fiji melo,3.828312073947548,#8B9CD8,8284008224.591825,47.22587020164253,9,Supergiant
